pitstopID,raceId,driverId,stop_no,lap,lapId,time_stamp,pitstop_secs,pitstops_milli,Pitlane_secs,pitlane_milli,round(pitlane)
4746,951,1,1,17,37608,15:35:21,2.39,2393,30,30001,30
4747,951,154,1,17,55007,15:35:49,2.28,2275,31.42,31420,31
4748,951,13,1,18,385232,15:37:14,1.82,1822,29.55,29551,30
4749,951,8,1,20,38230,15:40:29,2.42,2423,30.5,30498,30
4750,951,18,1,20,39013,15:41:08,2.25,2254,30.58,30580,31
4751,951,3,1,21,37888,15:41:55,2.29,2289,29.71,29709,30
4752,951,4,1,21,38026,15:42:40,2.05,2054,29.75,29751,30
4753,951,830,1,22,385342,15:44:13,2.38,2380,30.55,30553,31
4754,951,815,2,27,384585,15:53:11,1.95,1954,30.4,30400,30
4755,951,828,2,28,385900,15:55:13,1.89,1890,30.43,30433,30
4756,951,817,2,29,113655,15:57:02,2.19,2189,31.21,31205,31
4757,951,836,2,39,385860,16:14:54,27.17,27169,57.15,57151,57
4758,951,13,2,46,385260,16:25:17,2.07,2066,30.07,30065,30
4759,952,13,1,8,40433,14:17:31,1.86,1857,21.38,21384,21
4760,952,815,1,9,384677,14:18:56,1.98,1981,22.68,22679,23
4761,952,826,1,9,385830,14:19:03,2.15,2154,23.28,23277,23
4762,952,828,1,9,387010,14:19:07,2.15,2146,22.84,22840,23
4763,952,832,1,10,386170,14:20:24,2.46,2456,22.87,22874,23
4764,952,18,1,10,41912,14:20:28,2.19,2190,22.28,22280,22
4765,952,807,1,10,113636,14:20:31,2.16,2157,22.18,22176,22
4766,952,825,1,10,385571,14:20:34,2.09,2086,22.84,22843,23
4767,952,817,1,11,384789,14:21:44,1.96,1962,21.74,21738,22
4768,952,4,1,11,38872,14:22:02,2.11,2115,21.8,21795,22
4769,952,835,1,11,386882,14:22:09,2.16,2160,23.28,23283,23
4770,952,836,1,11,387077,14:22:14,3.43,3431,24.55,24554,25
4771,952,830,1,12,386106,14:23:18,2.38,2378,22.37,22369,22
4772,952,8,1,12,39005,14:23:25,2.05,2049,22.11,22107,22
4773,952,822,1,12,385625,14:23:27,1.93,1932,21.86,21856,22
4774,952,831,1,12,386948,14:23:45,1.85,1853,22.98,22976,23
4775,952,20,1,15,386241,14:27:51,2.32,2318,21.64,21643,22
4776,952,154,1,15,56457,14:28:12,2.06,2064,23.19,23187,23
4777,952,821,1,16,385681,14:29:51,2.08,2083,23.21,23206,23
4778,952,837,1,22,387219,14:39:41,7.63,7630,28.75,28753,29
4779,952,828,2,24,387025,14:42:39,2,1999,23.12,23122,23
4780,952,13,2,25,40450,14:43:57,1.99,1988,22.57,22568,23
4781,952,826,2,25,385846,14:44:06,2.32,2316,22.23,22234,22
4782,952,817,2,28,384806,14:47:45,2.39,2394,22.1,22104,22
4783,952,20,2,29,386255,14:49:18,1.89,1889,22.62,22617,23
4784,952,154,2,29,56471,14:50:06,2.46,2464,22.84,22844,23
4785,952,821,2,30,385695,14:51:38,2.05,2051,22.43,22430,22
4786,952,825,2,30,385591,14:51:49,2.04,2042,23.17,23165,23
4787,952,835,2,33,386904,14:56:34,1.94,1940,22.4,22397,22
4788,952,836,2,33,387099,14:56:46,3.26,3264,24.39,24387,24
4789,952,830,2,34,386128,14:56:52,2.49,2490,22.35,22348,22
4790,952,8,2,35,39028,14:58:25,2.3,2295,22.17,22169,22
4791,952,815,2,35,384703,14:59:10,1.91,1907,21.92,21918,22
4792,952,18,2,36,41938,15:00:49,2.16,2160,22.59,22590,23
4793,952,831,2,36,386972,15:01:17,1.97,1967,23.09,23090,23
4794,952,20,3,37,386263,15:01:30,2.03,2026,21.6,21603,22
4795,952,154,3,37,56479,15:02:52,13.71,13709,34.83,34832,35
4796,952,832,2,38,386198,15:03:35,2.15,2150,22.94,22937,23
4797,952,822,2,39,385652,15:04:59,2.21,2209,22.44,22443,22
4798,952,4,2,39,38900,15:05:28,1.86,1864,22.99,22987,23
4799,952,828,3,40,387041,15:07:25,2.03,2026,22.9,22897,23
4800,952,13,3,41,40466,15:08:28,2.47,2475,21.83,21831,22
4801,952,817,3,43,384821,15:10:31,2.17,2174,21.68,21683,22
4802,952,837,2,48,387245,15:20:28,5.06,5063,26.19,26186,26
4803,952,826,3,51,385872,15:23:51,1.93,1926,22.77,22769,23
4804,952,825,3,55,386796,15:30:33,2.19,2191,22.12,22122,22
4805,952,817,4,65,386093,15:43:55,2.01,2010,23.13,23133,23
4806,953,826,1,1,387067,14:03:20,23.97,23972,48.09,48093,48
4807,953,826,2,2,387068,14:07:55,4.06,4055,28.18,28176,28
4808,953,825,1,7,386878,14:15:27,2.19,2188,25.58,25583,26
4809,953,18,1,8,41491,14:17:20,2.09,2093,25.77,25766,26
4810,953,831,1,8,388561,14:17:30,4.12,4121,28.24,28242,28
4811,953,826,3,7,387073,14:17:32,3.58,3577,27.7,27698,28
4812,953,828,1,11,388322,14:22:52,3.06,3055,27.18,27176,27
4813,953,837,1,11,388380,14:22:57,5,4996,29.12,29117,29
4814,953,830,1,12,388531,14:24:33,2.36,2355,25.6,25604,26
4815,953,20,1,13,387509,14:25:55,2.44,2444,25.11,25114,25
4816,953,4,1,14,39960,14:27:38,1.86,1857,25.51,25512,26
4817,953,807,1,15,384793,14:29:11,1.89,1893,25.22,25215,25
4818,953,822,1,15,386175,14:29:22,3.24,3243,27.36,27364,27
4819,953,154,1,15,57962,14:29:44,9.37,9369,33.49,33490,33
4820,953,821,1,16,386952,14:31:01,1.92,1923,26.04,26044,26
4821,953,3,1,20,40445,14:37:17,2.58,2577,26.7,26698,27
4822,953,13,1,20,40898,14:37:38,2.03,2025,24.93,24934,25
4823,953,832,1,21,387673,14:38:53,3.62,3617,27.74,27738,28
4824,953,815,1,21,385582,14:38:55,2.14,2135,25.71,25714,26
4825,953,825,2,21,386892,14:40:27,14.69,14690,38.81,38811,39
4826,953,817,1,23,387285,14:41:40,1.92,1918,25.05,25054,25
4827,953,828,2,29,388340,14:52:28,2.31,2314,26.44,26435,26
4828,953,815,2,30,385591,14:53:05,2.31,2310,25.61,25608,26
4829,953,18,2,30,41513,14:53:13,2.18,2178,25.45,25450,25
4830,953,825,3,29,386900,14:53:21,2.03,2031,25.88,25879,26
4831,953,822,2,30,386190,14:54:01,1.82,1816,25.48,25478,25
4832,953,154,2,30,57977,14:54:03,2.06,2056,25.11,25111,25
4833,953,1,1,31,40030,14:54:06,2.19,2194,26.32,26315,26
4834,953,3,2,31,40456,14:54:34,3.56,3559,27.68,27680,28
4835,953,20,2,31,387527,14:54:36,2.02,2020,25.56,25561,26
4836,953,807,2,31,384809,14:54:39,2.94,2943,27.06,27064,27
4837,953,832,2,31,387683,14:54:40,3.99,3991,28.11,28112,28
4838,953,830,2,31,388550,14:54:44,2.24,2240,25.46,25459,25
4839,953,836,1,31,388474,14:55:34,2.4,2396,26.52,26517,27
4840,953,817,2,32,387294,14:55:37,11.21,11206,35.33,35327,35
4841,953,4,2,32,39978,14:56:10,2.72,2715,26.84,26836,27
4842,953,821,2,32,386968,14:56:16,3.29,3286,27.41,27407,27
4843,953,13,2,32,40910,14:56:25,2.25,2255,25.18,25182,25
4844,953,831,2,32,388585,14:57:11,3.05,3045,27.17,27166,27
4845,953,825,4,32,386903,14:58:47,7.12,7120,31.24,31241,31
4846,953,837,2,34,388403,15:00:18,3.26,3259,27.38,27380,27
4847,953,837,3,47,388416,15:21:24,2.17,2171,26.29,26292,26
4848,953,831,3,48,388601,15:21:45,21.58,21579,45.7,45700,46
4849,953,822,3,49,386209,15:22:23,1.87,1870,24.67,24673,25
4850,953,828,3,49,388360,15:23:18,9.22,9221,33.34,33342,33
4851,954,831,1,9,389931,14:15:49,2.64,2635,23.99,23987,24
4852,954,20,1,11,388630,14:17:58,2.25,2249,22.6,22597,23
4853,954,8,1,11,41494,14:18:14,1.9,1901,22.82,22820,23
4854,954,836,1,11,389645,14:18:36,3.43,3432,24.78,24784,25
4855,954,832,1,13,389578,14:21:10,2.17,2165,23.52,23517,24
4856,954,821,1,13,388566,14:21:13,2.06,2060,23.41,23412,23
4857,954,828,1,14,389732,14:22:44,2.23,2228,22.96,22957,23
4858,954,837,1,15,389869,14:24:03,8.38,8380,29.73,29732,30
4859,954,4,1,17,40990,14:26:24,6.6,6600,27.95,27952,28
4860,954,154,1,17,59104,14:26:26,2.33,2328,23.68,23680,24
4861,954,826,1,17,388460,14:26:28,2.1,2099,23,23000,23
4862,954,830,1,20,388779,14:29:59,2.23,2234,23.59,23586,24
4863,954,817,1,21,387218,14:31:21,1.81,1808,22.87,22872,23
4864,954,3,1,21,40899,14:31:29,1.9,1896,22.47,22466,22
4865,954,807,1,21,387283,14:31:34,2.39,2385,22.88,22876,23
4866,954,13,1,22,42429,14:32:47,2.27,2271,22.93,22925,23
4867,954,822,1,23,387675,14:33:59,2.42,2419,22.18,22184,22
4868,954,1,1,24,41663,14:35:00,1.81,1808,22.24,22243,22
4869,954,815,1,30,386901,14:43:33,2.48,2483,22.56,22556,23
4870,954,8,2,33,41516,14:47:15,1.91,1911,23.26,23263,23
4871,954,831,2,35,389957,14:51:16,2.26,2256,23.61,23608,24
4872,954,20,2,37,388656,14:51:55,1.87,1872,22.36,22361,22
4873,954,817,2,38,387235,14:53:47,2.67,2666,24.02,24018,24
4874,954,836,2,38,389672,14:54:55,3.16,3164,24.52,24516,25
4875,954,154,2,39,59126,14:55:43,1.92,1923,23.06,23055,23
4876,954,828,2,39,389757,14:56:10,1.95,1947,23.3,23299,23
4877,954,825,1,39,389825,14:56:12,2.11,2112,23.16,23162,23
4878,954,821,2,41,388594,14:58:41,2.58,2576,23.93,23928,24
4879,954,826,2,44,388487,15:02:16,1.93,1933,22.63,22627,23
4880,954,837,2,44,389898,15:03:24,3.72,3717,25.07,25069,25
4881,954,830,2,46,388805,15:04:02,2.45,2454,22.91,22909,23
4882,954,815,2,46,386917,15:04:50,3.41,3405,24.76,24757,25
4883,954,154,3,46,59133,15:05:13,10.76,10762,32.11,32114,32
4884,954,832,2,48,389613,15:07:17,3.09,3093,24.45,24445,24
4885,954,3,2,51,388177,15:10:35,2.33,2332,22.73,22728,23
4886,954,807,2,51,387313,15:11:06,2.28,2278,23.11,23111,23
4887,955,837,1,1,390970,17:05:57,14.34,14337,33.41,33405,33
4888,955,832,1,4,390792,17:11:34,2.96,2960,22.03,22028,22
4889,955,830,1,5,390301,17:13:24,2.45,2451,20.07,20069,20
4890,955,4,1,5,42726,17:13:24,2.19,2194,20.28,20282,20
4891,955,826,1,5,389639,17:13:37,5.73,5734,24.8,24802,25
4892,955,817,1,6,388375,17:15:04,2.23,2230,19.84,19840,20
4893,955,18,1,6,43828,17:15:21,2.3,2299,20.19,20185,20
4894,955,825,1,6,389708,17:15:24,1.97,1974,20.77,20772,21
4895,955,13,1,7,43773,17:17:02,2.23,2228,19.45,19445,19
4896,955,831,1,7,390554,17:17:13,1.94,1942,20.67,20670,21
4897,955,8,1,8,42676,17:18:49,2.3,2299,20.59,20593,21
4898,955,821,1,8,389930,17:19:20,10.16,10159,29.23,29227,29
4899,955,154,1,10,60244,17:22:51,2.06,2064,21.13,21132,21
4900,955,835,1,11,390830,17:24:54,1.9,1897,20.97,20965,21
4901,955,1,1,15,43015,17:31:52,2.06,2062,20.11,20108,20
4902,955,815,1,16,389802,17:33:39,2.37,2366,20.61,20614,21
4903,955,828,1,16,390885,17:34:12,2.02,2015,21.08,21083,21
4904,955,822,1,19,389584,17:39:20,2.3,2296,19.73,19732,20
4905,955,20,1,20,390112,17:40:51,2.26,2259,20.42,20422,20
4906,955,807,1,20,387217,17:41:18,2.22,2223,20.35,20347,20
4907,955,830,2,20,390316,17:41:33,3.43,3429,22.5,22497,22
4908,955,3,1,21,42428,17:42:18,2.06,2058,20.06,20058,20
4909,955,817,2,22,388391,17:45:00,2.11,2110,20.16,20155,20
4910,955,4,2,24,42745,17:48:59,1.82,1817,20.65,20654,21
4911,955,831,2,24,390571,17:49:03,1.85,1854,20.71,20713,21
4912,955,18,2,25,43847,17:50:53,1.88,1881,20.64,20640,21
4913,955,828,2,25,390894,17:51:13,2.07,2074,20.56,20559,21
4914,955,154,2,26,390481,17:52:45,4.52,4520,23.59,23588,24
4915,955,832,2,27,390815,17:54:32,1.96,1962,21.03,21030,21
4916,955,13,2,28,43794,17:56:01,2.07,2072,19.86,19858,20
4917,955,836,1,29,390728,17:58:28,7.12,7119,26.19,26187,26
4918,955,821,2,29,389951,17:58:37,2.47,2465,21.53,21533,22
4919,955,835,2,31,390850,18:02:14,2.22,2224,20.56,20561,21
4920,956,807,1,8,388377,14:12:55,4.84,4844,22.6,22601,23
4921,956,4,1,8,43664,14:13:00,4.17,4167,21.92,21924,22
4922,956,18,1,9,45495,14:14:05,5.1,5102,22.86,22859,23
4923,956,822,1,9,390797,14:14:09,3.29,3290,21.05,21047,21
4924,956,832,1,9,391613,14:14:11,4.85,4848,22.61,22605,23
4925,956,815,1,9,389711,14:14:12,4.13,4126,21.88,21883,22
4926,956,3,1,10,43776,14:15:15,4.13,4133,21.89,21890,22
4927,956,825,1,11,390830,14:16:43,4.28,4276,22.03,22033,22
4928,956,835,1,12,392031,14:17:57,3.99,3988,21.75,21745,22
4929,956,13,1,12,44804,14:18:00,3.34,3340,21.1,21097,21
4930,956,828,1,12,392101,14:18:03,5.22,5223,22.98,22980,23
4931,956,836,1,13,391757,14:19:05,4.86,4856,22.61,22613,23
4932,956,817,1,14,389868,14:20:04,3.43,3426,21.18,21183,21
4933,956,830,1,15,391452,14:21:12,4.19,4188,21.95,21945,22
4934,956,1,1,21,43732,14:28:15,5.16,5161,22.92,22918,23
4935,956,821,1,21,390568,14:29:00,4.3,4296,22.05,22053,22
4936,956,8,1,22,43844,14:29:32,4.16,4159,21.92,21916,22
4937,956,836,2,23,391767,14:31:36,5.98,5981,23.74,23738,24
4938,956,807,2,24,388393,14:32:37,3.82,3823,21.58,21580,22
4939,956,18,2,26,45512,14:35:01,4.28,4278,22.04,22035,22
4940,956,154,1,26,61230,14:35:02,4.9,4905,22.66,22662,23
4941,956,4,2,26,43682,14:35:08,5.12,5122,22.88,22879,23
4942,956,815,2,26,390945,14:35:10,3.65,3655,21.41,21412,21
4943,956,837,1,27,392326,14:36:58,5.57,5569,23.33,23326,23
4944,956,3,2,28,43794,14:38:13,2.2,2202,17.96,17959,18
4945,956,836,3,27,391771,14:38:14,2.49,2493,18.06,18064,18
4946,956,1,2,28,43739,14:38:16,2.22,2218,16.98,16983,17
4947,956,830,2,28,391465,14:38:17,1.96,1965,17.17,17165,17
4948,956,817,2,28,389882,14:38:18,2.39,2386,19.41,19408,19
4949,956,8,2,28,43850,14:38:20,3.45,3449,21.21,21206,21
4950,956,822,2,28,390816,14:38:22,3.12,3119,20.88,20876,21
4951,956,831,1,28,392257,14:38:23,3.17,3172,20.93,20929,21
4952,956,832,2,28,391632,14:38:24,15.7,15705,33.46,33462,33
4953,956,18,3,28,45514,14:38:27,2.47,2472,18.31,18307,18
4954,956,154,2,28,61232,14:38:29,1.94,1938,18.86,18860,19
4955,956,825,2,28,390847,14:38:32,2.18,2183,17.72,17721,18
4956,956,13,2,28,44820,14:38:33,2.21,2207,17.39,17388,17
4957,956,835,2,28,392047,14:38:35,1.94,1941,16.85,16851,17
4958,956,4,3,28,43684,14:38:36,2.04,2044,16.76,16764,17
4959,956,815,3,28,390947,14:38:37,1.88,1875,16.54,16544,17
4960,956,828,2,28,392117,14:38:39,2.04,2036,16.42,16419,16
4961,956,807,3,28,388397,14:38:40,1.95,1954,16.23,16227,16
4962,956,821,2,28,390575,14:38:43,1.98,1978,16.48,16475,16
4963,956,837,2,28,392327,14:38:45,2.26,2256,16.22,16218,16
4964,956,3,3,29,43795,14:40:18,2.07,2072,18.22,18220,18
4965,956,836,4,28,391772,14:40:19,1.98,1979,18.34,18342,18
4966,956,1,3,29,43740,14:40:21,2.19,2192,18.72,18716,19
4967,956,830,3,29,391466,14:40:22,1.92,1924,18.46,18455,18
4968,956,817,3,29,389883,14:40:23,2.33,2326,18.35,18347,18
4969,956,8,3,29,43851,14:40:26,1.89,1893,18.46,18455,18
4970,956,822,3,29,390817,14:40:27,2.2,2202,17.8,17800,18
4971,956,831,2,29,392258,14:40:29,2.31,2313,17.74,17739,18
4972,956,18,4,29,45515,14:40:31,1.85,1847,18.96,18964,19
4973,956,154,3,29,61233,14:40:32,2.14,2136,19.55,19554,20
4974,956,825,3,29,390848,14:40:34,1.85,1854,19.61,19611,20
4975,956,13,3,29,44821,14:40:35,2.16,2161,19.02,19015,19
4976,956,835,3,29,392048,14:40:37,2.41,2409,18.38,18382,18
4977,956,4,4,29,43685,14:40:38,1.94,1940,18.19,18194,18
4978,956,815,4,29,390948,14:40:39,2.28,2281,17.97,17970,18
4979,956,828,3,29,392118,14:40:41,1.86,1862,19.04,19041,19
4980,956,807,4,29,388398,14:40:42,2.4,2401,19.03,19028,19
4981,956,832,3,29,391633,14:40:43,1.88,1878,18.64,18636,19
4982,956,821,3,29,390576,14:40:44,1.82,1823,18.31,18308,18
4983,956,837,3,29,392328,14:40:46,2.47,2467,17.83,17828,18
4984,956,821,4,41,390588,14:56:13,4.16,4164,21.92,21921,22
4985,956,831,3,43,392272,14:58:35,4.95,4950,22.71,22707,23
4986,956,825,4,49,390868,15:05:46,9.36,9362,27.12,27119,27
4987,956,807,5,50,388419,15:06:56,10.08,10077,27.83,27834,28
4988,956,835,4,50,392069,15:06:59,4.97,4971,22.73,22728,23
4989,956,828,4,50,392139,15:07:01,6.57,6569,24.33,24326,24
4990,956,837,4,50,392349,15:07:11,7.48,7477,25.23,25234,25
4991,956,822,4,51,391585,15:07:54,3.88,3882,21.64,21639,22
4992,956,1,4,54,43765,15:10:44,4.35,4352,22.11,22109,22
4993,956,3,4,55,43821,15:11:53,3.28,3278,21.04,21035,21
4994,956,13,4,56,44848,15:13:53,3.47,3474,21.23,21231,21
4995,956,817,4,60,389914,15:18:09,4.53,4527,22.28,22284,22
4996,957,8,1,5,45491,13:14:16,2.02,2021,29.58,29578,30
4997,957,822,1,5,391609,13:14:17,2.25,2251,29.81,29808,30
4998,957,832,1,5,392750,13:14:18,3.23,3229,30.79,30786,31
4999,957,807,1,5,389859,13:14:18,3.19,3190,30.75,30747,31
5000,957,4,1,5,44976,13:14:19,4.82,4817,32.37,32374,32
5001,957,20,1,5,392957,13:14:20,3.82,3824,31.38,31381,31
5002,957,154,1,5,61638,13:14:21,4.07,4075,31.63,31632,32
5003,957,821,1,5,392234,13:14:22,13.95,13951,41.51,41508,42
5004,957,825,1,5,392024,13:14:23,3.25,3247,30.8,30804,31
5005,957,836,1,5,393341,13:14:25,4.25,4255,31.81,31812,32
5006,957,817,1,6,390975,13:16:16,2.64,2641,30.2,30198,30
5007,957,13,1,6,45680,13:16:20,2.37,2375,29.24,29243,29
5008,957,826,1,6,391750,13:16:22,2.76,2758,30.32,30315,30
5009,957,18,1,6,46164,13:16:23,2.54,2536,30.09,30093,30
5010,957,835,1,6,393281,13:16:27,2.23,2227,29.78,29784,30
5011,957,837,1,6,393318,13:16:29,2.44,2441,30,29998,30
5012,957,1,1,7,44918,13:18:15,2.79,2786,30.34,30343,30
5013,957,3,1,7,44799,13:18:22,2.49,2486,29.4,29395,29
5014,957,830,1,7,392545,13:18:23,4.44,4438,32,31995,32
5015,957,815,1,7,390826,13:18:27,1.92,1918,29.48,29475,29
5016,957,831,1,7,393349,13:18:46,3.42,3424,30.98,30981,31
5017,957,828,1,7,393400,13:18:48,7.84,7836,35.39,35393,35
5018,957,828,2,10,393403,13:25:31,28.41,28412,55.97,55969,56
5019,957,20,2,15,392967,13:34:24,1.93,1930,29.16,29163,29
5020,957,8,2,16,45502,13:36:00,2.9,2905,30.46,30462,30
5021,957,13,2,16,45690,13:36:16,1.91,1913,29.4,29403,29
5022,957,826,2,16,391760,13:36:19,2.77,2770,30.33,30327,30
5023,957,822,2,16,391620,13:36:28,2.31,2311,29.28,29282,29
5024,957,831,2,16,393358,13:36:33,2.59,2586,30.14,30143,30
5025,957,154,2,16,61649,13:36:36,3.32,3325,30.88,30882,31
5026,957,835,2,16,393291,13:36:38,28.14,28140,55.7,55697,56
5027,957,1,2,17,44928,13:37:20,2.08,2075,28.73,28728,29
5028,957,3,2,17,44809,13:37:29,2.16,2158,29.72,29715,30
5029,957,815,2,17,390836,13:37:40,1.82,1823,28.92,28915,29
5030,957,817,2,17,390986,13:37:41,2.26,2256,29.81,29813,30
5031,957,832,2,17,392762,13:37:56,2.34,2338,29.9,29895,30
5032,957,807,2,17,389871,13:38:06,2.31,2310,29.87,29867,30
5033,957,4,2,17,44988,13:38:11,1.9,1900,28.8,28799,29
5034,957,18,2,17,46175,13:38:19,2.03,2031,29.59,29588,30
5035,957,825,2,17,392036,13:38:33,2.21,2213,29.2,29201,29
5036,957,821,2,17,392246,13:38:37,2.33,2327,29.88,29884,30
5037,957,837,2,17,393329,13:38:55,2.58,2578,30.14,30135,30
5038,957,830,2,18,392556,13:39:11,1.87,1872,29.43,29429,29
5039,957,835,3,19,393294,13:42:54,13.93,13929,41.49,41486,41
5040,957,13,3,38,45712,14:13:29,2.15,2149,29.35,29346,29
5041,957,4,3,39,45010,14:15:22,1.97,1969,28.94,28936,29
5042,957,825,3,40,392059,14:17:42,2.38,2379,28.45,28450,28
5043,958,18,1,7,47488,14:14:06,2.03,2032,22.23,22229,22
5044,958,836,1,9,394514,14:16:53,3.29,3289,23.49,23486,23
5045,958,18,2,10,47491,14:18:47,3.6,3598,23.79,23795,24
5046,958,831,1,11,394378,14:19:45,2.58,2581,22.78,22778,23
5047,958,20,1,14,393698,14:23:42,2.04,2035,21.64,21640,22
5048,958,807,1,14,390983,14:24:03,1.88,1883,22.01,22014,22
5049,958,154,1,14,62601,14:24:03,2.23,2230,22.43,22427,22
5050,958,817,1,15,392314,14:25:05,2.04,2044,22.24,22241,22
5051,958,4,1,15,46643,14:25:20,1.9,1902,22.1,22099,22
5052,958,821,1,15,393357,14:25:32,2.63,2631,22.83,22828,23
5053,958,1,1,16,46442,14:26:24,2.35,2348,21.44,21441,21
5054,958,830,1,16,393630,14:26:36,2.19,2192,22.39,22389,22
5055,958,832,1,16,393839,14:26:49,2.76,2763,22.96,22960,23
5056,958,822,1,16,392761,14:26:54,2.23,2226,21.7,21704,22
5057,958,3,1,17,45691,14:27:51,2.45,2453,21.23,21233,21
5058,958,828,1,17,394864,14:28:54,3.68,3676,23.87,23873,24
5059,958,825,1,24,393299,14:38:48,1.96,1962,21.99,21990,22
5060,958,826,1,24,394734,14:39:02,1.91,1908,22.11,22105,22
5061,958,13,1,25,47338,14:40:31,2.1,2098,21.79,21793,22
5062,958,835,1,26,394462,14:41:39,2.23,2226,21.89,21892,22
5063,958,815,1,27,392046,14:43:00,2.49,2492,22.69,22689,23
5064,958,18,3,28,48791,14:45:17,2.52,2521,22.72,22718,23
5065,958,8,1,29,46187,14:45:43,2.19,2190,21.95,21951,22
5066,958,837,1,29,394808,14:46:44,4.06,4057,24.25,24254,24
5067,958,817,2,33,392332,14:51:15,1.97,1972,22.01,22006,22
5068,958,836,2,35,394540,14:55:42,2.57,2568,22.77,22765,23
5069,958,154,2,36,62623,14:56:35,2.11,2106,22.3,22303,22
5070,958,825,2,36,393311,14:56:36,1.85,1854,22.05,22051,22
5071,958,821,2,37,393379,14:58:00,2.32,2323,22.52,22520,23
5072,958,830,2,38,393652,14:58:38,2.31,2310,21.69,21687,22
5073,958,807,2,39,391008,15:00:48,3.15,3153,23.35,23350,23
5074,958,835,2,39,394475,15:00:49,2.09,2094,21.67,21665,22
5075,958,831,2,39,394406,15:01:04,2.77,2768,22.97,22965,23
5076,958,815,2,40,392059,15:02:11,9.74,9744,29.94,29941,30
5077,958,1,2,41,46467,15:02:31,1.88,1878,21.77,21773,22
5078,958,20,2,41,393725,15:02:46,2.27,2267,21.54,21535,22
5079,958,3,2,42,45716,15:03:58,2.15,2154,22.35,22351,22
5080,958,832,2,42,393865,15:04:57,2.22,2220,22.42,22417,22
5081,958,822,2,43,392788,15:06:27,1.92,1918,21.41,21405,21
5082,958,4,2,44,46672,15:07:43,2.23,2226,21.9,21897,22
5083,958,828,2,45,394892,15:10:26,3,3001,23.2,23198,23
5084,958,826,2,46,394756,15:11:10,7.75,7754,27.95,27951,28
5085,958,8,2,50,46208,15:15:47,2.1,2103,21.86,21857,22
5086,958,828,3,62,394909,15:35:34,3.11,3111,23.31,23308,23
5087,958,13,2,65,394707,15:39:36,2.17,2169,22.37,22366,22
5088,959,835,1,2,395752,14:06:10,2.5,2497,19.3,19298,19
5089,959,826,1,7,394512,14:13:06,4.94,4942,23.24,23243,23
5090,959,831,1,7,395954,14:13:07,11.56,11564,29.87,29865,30
5091,959,815,1,8,393283,14:14:25,1.84,1840,19.23,19233,19
5092,959,832,1,9,395693,14:15:46,4.45,4450,22.75,22751,23
5093,959,13,1,9,395525,14:15:48,1.9,1904,18.59,18590,19
5094,959,830,1,11,394993,14:18:08,2.02,2022,19.02,19017,19
5095,959,3,1,11,47324,14:18:12,2.4,2399,19.69,19693,20
5096,959,825,1,11,394447,14:18:33,2.3,2300,19.03,19034,19
5097,959,817,1,12,393324,14:19:31,2.39,2393,18.96,18964,19
5098,959,822,1,12,393835,14:19:43,2.09,2090,18.8,18796,19
5099,959,807,1,12,392311,14:19:45,2.38,2384,19.61,19608,20
5100,959,836,1,12,396082,14:20:05,1.96,1963,19.81,19813,20
5101,959,20,1,13,395196,14:20:57,2.18,2178,19.23,19230,19
5102,959,18,1,13,48991,14:21:12,2.3,2296,19.43,19427,19
5103,959,837,1,13,396279,14:21:38,13.02,13016,31.32,31317,31
5104,959,1,1,14,47271,14:22:05,2.11,2110,18.65,18650,19
5105,959,8,1,14,47495,14:22:21,4.09,4092,22.39,22393,22
5106,959,4,1,14,47104,14:22:38,2.25,2250,19.26,19258,19
5107,959,828,1,16,396217,14:25:46,1.95,1947,20.15,20148,20
5108,959,154,1,17,63609,14:26:51,2,2000,20.3,20301,20
5109,959,831,2,19,395966,14:30:11,2.43,2429,19.94,19944,20
5110,959,821,1,25,394392,14:38:07,2,1999,20.1,20099,20
5111,959,835,2,25,395775,14:38:38,8.39,8387,26.69,26688,27
5112,959,13,2,26,395542,14:39:36,18.09,18094,36.4,36395,36
5113,959,836,2,26,396096,14:39:43,1.87,1866,19.63,19626,20
5114,959,3,2,27,47340,14:40:04,2.28,2283,18.94,18936,19
5115,959,815,2,27,393302,14:40:47,2.14,2142,19.22,19223,19
5116,959,830,2,28,395010,14:41:22,1.96,1959,19.14,19137,19
5117,959,4,2,28,47118,14:42:04,2.32,2322,19.44,19440,19
5118,959,826,2,28,394533,14:42:23,1.93,1926,20.23,20227,20
5119,959,832,2,29,395713,14:43:41,2.14,2136,19.75,19747,20
5120,959,20,2,31,395214,14:45:38,2.25,2255,19.47,19472,19
5121,959,18,2,31,49009,14:46:05,2.2,2204,19.12,19124,19
5122,959,8,2,32,48795,14:47:02,1.96,1958,19.14,19142,19
5123,959,807,2,32,392331,14:47:20,2.19,2193,19.14,19144,19
5124,959,825,2,32,394468,14:47:45,2.22,2220,19.16,19159,19
5125,959,817,2,33,395082,14:48:12,2.38,2380,18.74,18738,19
5126,959,837,2,32,396298,14:48:35,2.62,2618,20.92,20919,21
5127,959,822,2,33,393856,14:48:41,1.83,1834,19.18,19183,19
5128,959,1,2,34,47291,14:49:19,1.85,1850,18.5,18504,19
5129,959,828,2,33,396234,14:49:34,2.32,2325,19.32,19318,19
5130,959,831,3,42,395989,15:02:30,2.29,2293,19.76,19755,20
5131,959,815,3,43,394616,15:02:46,2.41,2409,19.38,19379,19
5132,959,154,2,43,63635,15:03:00,2.25,2255,19.86,19863,20
